機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目,特約縣市,特約區域,機構電話,電子郵件,機構負責人姓名,特約起日,特約迄日,最後異動時間
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,1S0200001,1,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.677482605,25.0716438293,B,喘息服務,臺北市,北投區,02-86488388,wba@hangan.org,胡世賢,20180101.0,20241231.0,20221229 21:57:30
新北市私立旺福居家長照機構,1X0200001,1,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.492477417,25.078578949,B,喘息服務,臺北市,松山區;大安區;中山區;中正區;大同區;萬華區;文山區;士林區,02-28571526,wfservice2@gmail.com,黃雅萍,20180418.0,20241231.0,20221230 15:13:06
新北市私立旺福居家長照機構,1X0200001,1,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.492477417,25.078578949,A,個案管理服務,臺北市,大同區,02-28571526,wfservice2@gmail.com,黃雅萍,20230424.0,20241231.0,20230503 11:51:47
新北市私立旺福居家長照機構,1X0200001,1,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.492477417,25.078578949,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28571526,wfservice2@gmail.com,黃雅萍,20250101.0,20261231.0,20241126 11:09:50
新北市私立旺福居家長照機構,1X0200001,1,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.492477417,25.078578949,B,專業照護服務,新北市,板橋區;三重區;中和區;永和區;新莊區;淡水區;土城區;蘆洲區;五股區;林口區;八里區,02-28571526,wfservice2@gmail.com,黃雅萍,20250101.0,20271231.0,20241223 11:13:33
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,1S0200001,1,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.677482605,25.0716438293,B,居家服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;汐止區;瑞芳區;土城區;蘆洲區;平溪區;雙溪區;貢寮區;金山區;萬里區,02-86488388,wba@hangan.org,胡世賢,20250101.0,20271231.0,20250110 15:22:04
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,1S0200001,1,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.677482605,25.0716438293,B,喘息服務,桃園市,桃園區;中壢區;大溪區;蘆竹區;大園區;龜山區;八德區;觀音區;復興區,02-86488388,wba@hangan.org,胡世賢,20210322.0,20230228.0,20230110 14:35:31
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,1S0200001,1,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.677482605,25.0716438293,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-86488388,wba@hangan.org,胡世賢,20180101.0,20261231.0,20231229 16:50:24
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,1S0200001,1,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.677482605,25.0716438293,B,居家服務,桃園市,桃園區;中壢區;大溪區;蘆竹區;大園區;龜山區;八德區;觀音區;復興區,02-86488388,wba@hangan.org,胡世賢,20190701.0,20261231.0,20250101 14:32:56
廣權護理之家,A30200004,A3,新北市,板橋區,新北市板橋區廣權路6號2樓、5樓,121.4605102539,24.9908809662,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-89514712,guangquan4435@gmail.com,王季柔,20250101.0,20271231.0,20250106 11:56:06
寶興護理之家,A30200006,A3,新北市,新店區,新北市新店區寶興路39號2樓至4樓、41號2樓至5樓,121.5491333008,24.9742088318,B,喘息服務,新北市,板橋區;中和區;永和區;新店區;深坑區;平溪區;烏來區,02-29109980,bcnh2015@gmail.com,廖麗如,20250101.0,20271231.0,20250103 11:49:27
柏愛藥局-永和復興據點(醫事C),B30200001,B3,新北市,永和區,新北市永和區復興里博愛街26號,121.518447876,25.0157623291,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-89285609,boaifustation.201907@gmail.com,鄭文柏,20180101.0,20180101.0,20190417 00:00:00
社團法人愛福家協會附設新北市私立愛福家居家式服務類長期照顧服務機構,1R0100007,1,新北市,板橋區,新北市板橋區雙十路二段217號4樓,121.4752655029,25.0337276459,A,個案管理服務,新北市,板橋區;新莊區;瑞芳區,02-22500177,hr01@ilive.org.tw,涂林德媛,20250101.0,20250630.0,20241231 16:23:52
社團法人愛福家協會附設新北市私立愛福家居家式服務類長期照顧服務機構,1R0100007,1,新北市,板橋區,新北市板橋區雙十路二段217號4樓,121.4752655029,25.0337276459,B,喘息服務,新北市,板橋區;新莊區;瑞芳區,02-22500177,hr01@ilive.org.tw,涂林德媛,20250101.0,20271231.0,20241227 09:26:41
新北市私立旺福居家長照機構,1X0200001,1,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.492477417,25.078578949,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28571526,wfservice2@gmail.com,黃雅萍,20180418.0,20241231.0,20221230 15:13:06
新北市私立旺福居家長照機構,1X0200001,1,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.492477417,25.078578949,B,居家服務,臺北市,松山區;大安區;中山區;中正區;大同區;萬華區;文山區;士林區;北投區,02-28571526,wfservice2@gmail.com,黃雅萍,20180101.0,20261231.0,20231229 17:20:17
新北市私立旺福居家長照機構,1X0200001,1,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.492477417,25.078578949,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28571526,wfservice2@gmail.com,黃雅萍,20250101.0,20261231.0,20241126 11:11:11
新北市私立慈美護理之家,A30200001,A3,新北市,中和區,新北市中和區中山路2段315巷2號4樓、317號6樓,121.4940261841,25.0017356873,B,喘息服務,臺北市,中和區,02-22467727,juliaguo2670@yahoo.com.tw,張美素,20180913.0,20241231.0,20221229 22:05:39
新北市私立慈美護理之家,A30200001,A3,新北市,中和區,新北市中和區中山路2段315巷2號4樓、317號6樓,121.4940261841,25.0017356873,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-22467727,juliaguo2670@yahoo.com.tw,張美素,20250101.0,20261231.0,20250204 13:53:58
新北市私立至傑護理之家,A30200007,A3,新北市,板橋區,新北市板橋區和平路14巷9號1-2樓、9之1號1樓,121.461517334,24.9928741455,B,喘息服務,臺北市,新店區,02-89641787,a1952000@yahoo.com.tw,黃惠珍,20181226.0,20241231.0,20230202 16:40:01
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,1S0200001,1,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.677482605,25.0716438293,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-86488388,wba@hangan.org,胡世賢,20250101.0,20261231.0,20241119 18:05:51
新北市私立旺福居家長照機構,1X0200001,1,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.492477417,25.078578949,A,個案管理服務,新北市,板橋區;三重區;新莊區;蘆洲區,02-28571526,wfservice2@gmail.com,黃雅萍,20250101.0,20250630.0,20241231 15:23:49
新北市私立至傑護理之家,A30200007,A3,新北市,板橋區,新北市板橋區和平路14巷9號1-2樓、9之1號1樓,121.461517334,24.9928741455,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-89641787,a1952000@yahoo.com.tw,黃惠珍,20250101.0,20271231.0,20250221 09:23:42
新北市私立慈美護理之家,A30200001,A3,新北市,中和區,新北市中和區中山路2段315巷2號4樓、317號6樓,121.4940261841,25.0017356873,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-22467727,juliaguo2670@yahoo.com.tw,張美素,20250101.0,20271231.0,20241205 15:53:49
社團法人愛福家協會附設新北市私立新莊愛活樂園社區長照機構,2G0200001,2,新北市,新莊區,新北市新莊區四維里四維路21號,121.4240112305,25.0239372253,B,日間照顧服務,新北市,新莊區,02-22030616,rd01@ilive.org.tw,涂林德媛,20250101.0,20271231.0,20250113 13:34:36
財團法人伊甸社會福利基金會附設新北市私立居家式服務類長期照顧服務機構,1S0200004,1,新北市,三峽區,新北市三峽區介壽里大同路64號2樓,121.3748245239,24.9374752045,B,居家服務,新北市,樹林區;鶯歌區;三峽區;坪林區,02-26741778,eden2624q@eden.org.tw,陳宇昭,20250101.0,20271231.0,20241216 09:20:49
新北市私立萬眾居家長照機構,1X0200008,1,新北市,三重區,新北市三重區福德南路41號7樓,121.5029067993,25.0620708466,B,居家服務,新北市,三重區;蘆洲區,02-28576792,wzhomecare99@gmail.com,黃姿穎,20250101.0,20271231.0,20241224 14:09:46
社團法人中華民國紅心字會附設新北市私立存德居家式服務類長期照顧服務機構,1R0200004,1,新北市,板橋區,新北市板橋區崑崙里存德街29號,121.4306335449,24.9917297363,A,個案管理服務,新北市,板橋區;新店區,02-26815518,redheart.ntpc@gmail.com,劉緒倫,20250101.0,20250630.0,20241231 16:00:34
牧羊人居家服務整合有限公司附設新北市私立牧羊人居家長照機構,1V0200001,1,新北市,新莊區,新北市新莊區昌平里中央路287號3樓,121.4524765015,25.0586795807,B,喘息服務,新北市,板橋區;三重區;新莊區;樹林區;蘆洲區;泰山區,02-85213385,wgshomecare@gmail.com,趙崇義,20250101.0,20271231.0,20241226 16:53:03
牧羊人居家服務整合有限公司附設新北市私立牧羊人居家長照機構,1V0200001,1,新北市,新莊區,新北市新莊區昌平里中央路287號3樓,121.4524765015,25.0586795807,B,專業照護服務,新北市,板橋區;三重區;新莊區;樹林區;淡水區;土城區;蘆洲區;泰山區;三芝區,02-85213385,wgshomecare@gmail.com,趙崇義,20220101.0,20241231.0,20220315 09:43:51
台灣基督長老教會馬偕醫療財團法人附設新北市私立淡水北海岸社區長照機構,2S0200010,2,新北市,淡水區,新北市淡水區沙崙里沙崙路300號,121.4275588989,25.1871395111,B,日間照顧服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-28053392,ting.a966@mmh.org.tw,蕭聰穎,20250101.0,20271231.0,20241220 10:00:53
新北市私立皇冠老人養護中心,A10200001,A1,新北市,新店區,新北市新店區明德里民權路60號4樓,121.5385818481,24.9830913544,B,喘息服務,臺北市,新店區,02-291571112,minilo1688@yahoo.com.tw,黃伯超,20180101.0,20241231.0,20221229 23:17:45
遠東護理之家,A30200002,A3,新北市,新店區,新北市新店區民權路129號2樓、131號2樓、133號2樓及129號4床,121.5352325439,24.9826316833,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-22186820,nurse1292@gmail.com,羅德蘭,20180101.0,20241231.0,20221229 22:32:22
柏愛藥局-永和復興據點(醫事C),B30200001,B3,新北市,永和區,新北市永和區復興里博愛街26號,121.518447876,25.0157623291,B,喘息服務,新北市,永和區,02-89285609,boaifustation.201907@gmail.com,鄭文柏,20250101.0,20271231.0,20250120 14:02:38
佳醫護理之家,A30200008,A3,新北市,汐止區,新北市汐止區茄苳路296號1-6樓,121.6730270386,25.0670490265,B,喘息服務,臺北市,南港區,02-86486672,ying.jinn@gmail.com,謝政賢,20180601.0,20241231.0,20221229 22:17:06
佳醫護理之家,A30200008,A3,新北市,汐止區,新北市汐止區茄苳路296號1-6樓,121.6730270386,25.0670490265,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-86486672,ying.jinn@gmail.com,謝政賢,20250101.0,20261231.0,20241231 11:37:11
佳醫護理之家,A30200008,A3,新北市,汐止區,新北市汐止區茄苳路296號1-6樓,121.6730270386,25.0670490265,B,日間照顧服務,新北市,汐止區,02-86486672,ying.jinn@gmail.com,謝政賢,20250101.0,20271231.0,20250113 14:40:03
佳醫護理之家,A30200008,A3,新北市,汐止區,新北市汐止區茄苳路296號1-6樓,121.6730270386,25.0670490265,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-86486672,ying.jinn@gmail.com,謝政賢,20250101.0,20271231.0,20250113 14:40:25
社團法人愛福家協會附設新北市私立新莊愛活樂園社區長照機構,2G0200001,2,新北市,新莊區,新北市新莊區四維里四維路21號,121.4240112305,25.0239372253,B,喘息服務,新北市,新莊區,02-22030616,rd01@ilive.org.tw,涂林德媛,20250101.0,20271231.0,20250113 13:35:03
新北市私立皇冠老人養護中心,A10200001,A1,新北市,新店區,新北市新店區明德里民權路60號4樓,121.5385818481,24.9830913544,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-291571112,minilo1688@yahoo.com.tw,黃伯超,20250101.0,20271231.0,20250110 14:28:07
遠東護理之家,A30200002,A3,新北市,新店區,新北市新店區民權路129號2樓、131號2樓、133號2樓及129號4床,121.5352325439,24.9826316833,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-22186820,nurse1292@gmail.com,羅德蘭,20250101.0,20261231.0,20250204 14:53:54
寶興護理之家,A30200006,A3,新北市,新店區,新北市新店區寶興路39號2樓至4樓、41號2樓至5樓,121.5491333008,24.9742088318,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-29109980,bcnh2015@gmail.com,廖麗如,20250101.0,20261231.0,20241231 11:30:24
新北市深坑區衛生所,B20200005,B2,新北市,深坑區,新北市深坑區深坑里深坑街165號,121.6125717163,25.00091362,B,居家失能個案家庭醫師照護服務,新北市,深坑區,02-26621567,ntpc267@ntpc.gov.tw,李欣融,20250101.0,20271231.0,20241227 14:36:42
新北市私立全曜居家式服務類長期照顧服務機構,1X0200002,1,新北市,三重區,新北市三重區長江里長元街100之2號1、2樓,121.5028076172,25.0667877197,A,個案管理服務,新北市,板橋區;三重區;新莊區;土城區,02-29722060,chuanyao10704@gmail.com,黃明聖,20250101.0,20271231.0,20241231 14:40:54
新北市私立全曜居家式服務類長期照顧服務機構,1X0200002,1,新北市,三重區,新北市三重區長江里長元街100之2號1、2樓,121.5028076172,25.0667877197,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-29722060,chuanyao10704@gmail.com,黃明聖,20190401.0,20241231.0,20221229 23:06:25
遠東護理之家,A30200002,A3,新北市,新店區,新北市新店區民權路129號2樓、131號2樓、133號2樓及129號4床,121.5352325439,24.9826316833,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-22186820,nurse1292@gmail.com,羅德蘭,20250101.0,20271231.0,20250110 15:14:59
寶興護理之家,A30200006,A3,新北市,新店區,新北市新店區寶興路39號2樓至4樓、41號2樓至5樓,121.5491333008,24.9742088318,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-29109980,bcnh2015@gmail.com,廖麗如,20180523.0,20241231.0,20221229 22:16:22
匯安護理之家,A30200005,A3,新北市,新店區,新北市新店區寶興路37號2樓、3樓、3樓之1,121.5492019653,24.9742774963,B,喘息服務,新北市,板橋區;中和區;永和區;新店區;土城區;深坑區;烏來區,02-29129020,well.love520@gmail.com,邱瑞枝,20250101.0,20271231.0,20250110 15:13:27
新北市私立永安居家長照機構,1X0200007,1,新北市,新店區,新北市新店區國豐里中正路399巷13號,121.5341110229,24.9768562317,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-86656656,a0936732090@gmail.com,周雅婷,20240101.0,20261231.0,20231229 16:34:05
新北市私立永安居家長照機構,1X0200007,1,新北市,新店區,新北市新店區國豐里中正路399巷13號,121.5341110229,24.9768562317,B,喘息服務,新北市,中和區;永和區;新店區;淡水區,02-86656656,a0936732090@gmail.com,周雅婷,20250101.0,20271231.0,20241203 11:59:47
財團法人弘道老人福利基金會附設新北市私立弘道居家式服務類長期照顧服務機構,1S0200007,1,新北市,新莊區,新北市新莊區思源里思源路38號,121.4602279663,25.0426292419,B,喘息服務,新北市,新莊區;金山區,02-89913925,hondao-tp@hondao.org.tw,王乃弘,20250101.0,20271231.0,20241224 10:08:28
新北市私立蕙心居家式服務類長期照顧服務機構,1X0200012,1,新北市,蘆洲區,新北市蘆洲區民權路174巷14號3樓,121.4724655151,25.0904884338,B,居家服務,新北市,三重區;蘆洲區;五股區;泰山區,02-22885701,chang201141105@yahoo.com.tw,汪洋,20250101.0,20271231.0,20241223 10:06:35
新北市私立至傑護理之家,A30200007,A3,新北市,板橋區,新北市板橋區和平路14巷9號1-2樓、9之1號1樓,121.461517334,24.9928741455,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-89641787,a1952000@yahoo.com.tw,黃惠珍,20250101.0,20261231.0,20241231 11:29:11
新北市私立全曜居家式服務類長期照顧服務機構,1X0200002,1,新北市,三重區,新北市三重區長江里長元街100之2號1、2樓,121.5028076172,25.0667877197,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;土城區;蘆洲區;五股區;泰山區,02-29722060,chuanyao10704@gmail.com,黃明聖,20250101.0,20271231.0,20241213 16:51:18
新北市私立全曜居家式服務類長期照顧服務機構,1X0200002,1,新北市,三重區,新北市三重區長江里長元街100之2號1、2樓,121.5028076172,25.0667877197,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-29722060,chuanyao10704@gmail.com,黃明聖,20250101.0,20261231.0,20241119 17:22:14
佳醫護理之家,A30200008,A3,新北市,汐止區,新北市汐止區茄苳路296號1-6樓,121.6730270386,25.0670490265,A,個案管理服務,新北市,汐止區,02-86486672,ying.jinn@gmail.com,謝政賢,20250101.0,20250630.0,20241231 14:30:52
天主教耕莘醫療財團法人附設新北市私立新店耕莘居家式服務類長期照顧服務機構,1S0200010,1,新北市,新店區,新北市新店區百和里民族路160巷4號,121.5370025635,24.9769706726,B,居家服務,新北市,新店區;烏來區,02-22193391,cthhomecare@gmail.com,鍾安住,20250101.0,20271231.0,20250110 15:30:41
財團法人一粒麥子社會福利慈善事業基金會附設新北市私立有福居家式服務類長期照顧服務機構,1S0200011,1,新北市,新店區,新北市新店區民權路103號3樓,121.7391738892,25.0249118805,A,個案管理服務,新北市,平溪區,02-89117897,sandra@wheat.org.tw,呂信雄,20250101.0,20250630.0,20241231 16:20:33
財團法人天主教主顧修女會附設新北市私立泰山奇蹟之家綜合長照機構,1S0200012,4,新北市,泰山區,新北市泰山區泰友里新生路4號,121.428237915,25.0448722839,A,個案管理服務,新北市,泰山區,02-29062242,miraclesp2000@gmail.com,馬玉潔,20250101.0,20250630.0,20241231 16:22:18
財團法人天主教主顧修女會附設新北市私立泰山奇蹟之家綜合長照機構,1S0200012,4,新北市,泰山區,新北市泰山區泰友里新生路4號,121.428237915,25.0448722839,B,營養餐飲服務,新北市,泰山區,02-29062242,miraclesp2000@gmail.com,馬玉潔,20250101.0,20250131.0,20250122 14:40:30
新北市私立慈美老人養護中心,A10200008,A1,新北市,中和區,新北市中和區連和里中山路二段315巷2號6樓,121.4940261841,25.0017356873,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,22467727,tzumei315@yahoo.com.tw,張美素,20250101.0,20271231.0,20241205 14:12:09
天主教耕莘醫療財團法人附設耕莘護理之家,A30200013,A3,新北市,新店區,新北市新店區中正路362號C棟1~2樓,121.5357513428,24.9762935638,B,喘息服務,新北市,新店區,02-2219-3391*65331,nh65331@cth.org.tw,梁嘉慧,20250101.0,20271231.0,20250113 10:30:56
板橋中興醫院附設居家護理所,B10200012,B1,新北市,板橋區,新北市板橋區福星里忠孝路28號5樓,121.4602813721,25.0017642975,C,巷弄長照站,新北市,板橋區,02-89512388,vanina@caleb.org.tw,張瓈方,20190401.0,20211231.0,20210525 17:21:25
行天宮醫療志業醫療財團法人恩主公醫院,B20200004,B2,新北市,三峽區,新北市三峽區鳶山里復興路399號,121.3629074097,24.9383068085,A,個案管理服務,新北市,三峽區,02-26723456#8735,01952@km.eck.org.tw,黃信彰,20250101.0,20250630.0,20241231 15:12:07
衛生福利部八里療養院,B20200010,B2,新北市,八里區,新北市八里區舊城里華富山33號,121.5016403198,24.9986915588,A,個案管理服務,新北市,中和區,02-22450386,6453@balipc.gov.tw,李新民,20250101.0,20250630.0,20241231 16:23:16
新北市瑞芳區衛生所,B20200012,B2,新北市,瑞芳區,新北市瑞芳區龍興里明燈路三段1號,121.8090744019,25.1073799133,B,居家失能個案家庭醫師照護服務,新北市,瑞芳區,02-24972132,an5927@ntpc.gov.tw,麥可,20250101.0,20271231.0,20250106 09:40:15
新北市瑞芳區衛生所,B20200012,B2,新北市,瑞芳區,新北市瑞芳區龍興里明燈路三段1號,121.8090744019,25.1073799133,A,個案管理服務,新北市,瑞芳區,02-24972132,an5927@ntpc.gov.tw,麥可,20250101.0,20250630.0,20241231 14:40:15
皇誼藥局,B30200002,B3,新北市,永和區,新北市永和區上溪里文化路33號,121.5146942139,25.015007019,B,專業照護服務,新北市,板橋區;三重區;中和區;永和區;新店區;深坑區;石碇區;坪林區;烏來區,02-29278732,haentyak@gmail.com,黃雋恩,20250101.0,20271231.0,20250212 10:41:08
新北市立聯合醫院,B20200006,B2,新北市,三重區,新北市三重區中山里新北大道一段3號,121.4906845093,25.0607795715,B,喘息服務,新北市,三重區,02-29829111,AO8667@ntpc.gov.tw,項正川,20250101.0,20271231.0,20241205 16:10:57
